Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
6,Davis,Sacramento Valley,2/5/2008,036,0.08, ,0.00, ,311, ,5.8, ,53.9, ,34.9, ,44.0, ,87, ,39, ,59, ,30.8, ,6.5, ,155.5, ,44.2,H
6,Davis,Sacramento Valley,2/6/2008,037,0.06, ,0.00, ,302, ,8.3, ,52.9, ,36.2, ,43.7, ,92, ,70, ,85, ,39.6, ,4.8, ,114.8, ,46.9, 
6,Davis,Sacramento Valley,2/7/2008,038,0.06, ,0.00, ,290, ,8.5, ,59.4, ,34.0, ,45.2, ,93, ,60, ,83, ,40.2, ,3.1, ,74.0, ,43.4,H
6,Davis,Sacramento Valley,2/8/2008,039,0.09, ,0.00, ,323, ,7.2, ,62.3, ,36.2, ,48.4, ,88, ,32, ,62, ,36.1, ,5.1, ,123.5, ,47.7, 
6,Davis,Sacramento Valley,2/9/2008,040,0.08, ,0.00, ,319, ,8.1, ,63.6, ,33.4, ,47.9, ,93, ,46, ,71, ,39.1, ,2.7, ,63.6, ,47.8, 
6,Davis,Sacramento Valley,2/10/2008,041,0.08, ,0.00, ,323, ,9.3, ,66.1, ,35.7, ,48.5, ,93, ,53, ,80, ,42.5, ,3.1, ,74.7, ,48.2, 
6,Davis,Sacramento Valley,2/11/2008,042,0.09, ,0.00, ,313, ,9.3, ,66.6, ,36.7, ,51.4, ,92, ,48, ,72, ,42.7, ,4.4, ,105.9, ,48.7, 
6,Davis,Sacramento Valley,2/12/2008,043,0.08, ,0.00, ,332, ,10.0, ,69.4, ,36.8, ,51.5, ,94, ,50, ,77, ,44.5, ,2.3, ,55.5, ,49.0, 
6,Davis,Sacramento Valley,2/13/2008,044,0.17, ,0.00, ,328, ,6.6, ,58.6, ,41.4, ,49.5, ,93, ,26, ,55, ,33.8, ,12.4, ,297.8, ,49.5, 
6,Davis,Sacramento Valley,2/14/2008,045,0.16, ,0.00, ,361, ,4.5, ,57.6, ,39.1, ,47.8, ,57, ,29, ,40, ,24.6, ,12.8,Y,307.0,Y,48.5, 
6,Davis,Sacramento Valley,2/15/2008,046,0.11, ,0.00, ,356, ,5.3, ,60.2, ,37.5, ,49.4, ,80, ,31, ,44, ,28.3, ,5.3, ,128.4, ,48.7, 
6,Davis,Sacramento Valley,2/16/2008,047,0.09, ,0.00, ,350, ,7.0, ,64.2, ,33.6, ,47.3, ,88, ,33, ,63, ,35.3, ,2.8, ,68.0, ,48.7, 
6,Davis,Sacramento Valley,2/17/2008,048,0.09, ,0.00, ,349, ,8.1, ,64.4, ,32.8, ,48.0, ,91, ,43, ,71, ,38.9, ,2.9, ,69.7, ,49.0, 
6,Davis,Sacramento Valley,2/18/2008,049,0.08, ,0.00, ,344, ,8.7, ,64.5, ,35.9, ,48.1, ,93, ,48, ,76, ,40.8, ,4.0, ,95.0, ,49.5, 
6,Davis,Sacramento Valley,2/19/2008,050,0.03, ,0.31, ,135, ,9.5, ,54.3, ,39.4, ,47.8, ,93, ,66, ,84, ,43.1, ,4.1, ,98.3, ,49.9, 
6,Davis,Sacramento Valley,2/20/2008,051,0.06, ,0.01, ,269, ,9.6, ,58.3, ,42.0, ,49.4, ,93, ,55, ,80, ,43.6, ,3.0, ,72.0, ,50.6, 
6,Davis,Sacramento Valley,2/21/2008,052,0.03, ,0.15, ,108, ,9.7, ,52.3, ,41.8, ,47.7, ,92, ,77, ,86, ,43.6, ,7.5, ,180.6, ,50.4, 
6,Davis,Sacramento Valley,2/22/2008,053,0.05, ,0.27, ,222, ,9.4, ,56.8, ,39.6, ,47.9, ,93, ,65, ,83, ,42.9, ,5.8, ,139.6, ,50.7, 
6,Davis,Sacramento Valley,2/23/2008,054,0.01, ,0.50, ,52, ,8.8, ,50.1, ,35.4, ,44.2, ,93, ,80, ,89, ,41.1, ,5.4, ,130.4, ,49.8, 
6,Davis,Sacramento Valley,2/24/2008,055,0.04, ,0.61, ,142, ,10.5, ,56.6, ,47.2, ,50.4, ,88, ,78, ,84, ,45.9, ,10.9, ,262.5, ,49.7, 
6,Davis,Sacramento Valley,2/25/2008,056,0.09, ,0.00, ,366, ,9.7, ,59.0, ,40.5, ,49.0, ,93, ,59, ,82, ,43.7, ,4.5, ,108.9, ,50.4, 
6,Davis,Sacramento Valley,2/26/2008,057,0.09, ,0.00, ,364, ,9.7, ,62.7, ,37.6, ,49.3, ,93, ,57, ,81, ,43.8, ,3.0, ,71.8, ,50.5, 
6,Davis,Sacramento Valley,2/27/2008,058,0.10, ,0.00, ,389, ,10.2, ,67.4, ,38.7, ,53.1, ,91, ,49, ,74, ,45.0, ,3.0, ,71.0, ,51.2, 
6,Davis,Sacramento Valley,2/28/2008,059,0.12, ,0.00, ,412, ,9.8, ,70.9, ,41.4, ,55.6, ,87, ,43, ,65, ,44.1, ,4.0, ,95.6, ,52.1, 
6,Davis,Sacramento Valley,2/29/2008,060,0.11, ,0.00, ,373, ,10.8, ,68.7, ,39.6, ,54.2, ,93, ,54, ,75, ,46.5, ,5.3, ,126.4, ,52.8, 
6,Davis,Sacramento Valley,3/1/2008,061,0.11, ,0.00, ,370, ,8.5, ,60.7, ,46.7, ,52.5, ,88, ,43, ,63, ,40.3, ,7.2, ,173.7, ,53.3, 
6,Davis,Sacramento Valley,3/2/2008,062,0.23, ,0.00, ,425, ,5.1, ,62.4, ,45.9, ,53.2, ,54, ,26, ,37, ,27.6, ,18.1,R,433.8,R,52.3, 
6,Davis,Sacramento Valley,3/3/2008,063,0.12, ,0.00, ,337, ,8.2, ,63.5, ,32.0, ,56.1, ,71, ,39, ,53, ,39.5, ,3.2, ,77.4, ,52.8, 
6,Davis,Sacramento Valley,3/4/2008,064,0.13, ,0.00, ,439, ,8.2, ,69.2, ,39.2, ,52.5, ,88, ,29, ,60, ,39.3, ,4.9, ,117.5, ,52.4, 
6,Davis,Sacramento Valley,3/5/2008,065,0.19, ,0.00, ,457, ,5.4, ,65.4, ,40.8, ,53.4, ,73, ,25, ,39, ,28.8, ,9.9, ,238.6, ,52.4, 
6,Davis,Sacramento Valley,3/6/2008,066,0.08, ,0.00, ,275, ,7.1, ,61.1, ,38.8, ,49.4, ,77, ,42, ,59, ,35.9, ,3.1, ,73.3, ,51.6, 
6,Davis,Sacramento Valley,3/7/2008,067,0.10, ,0.00, ,359, ,8.5, ,67.1, ,37.0, ,52.1, ,83, ,42, ,64, ,40.4, ,3.3, ,79.4, ,51.7, 
6,Davis,Sacramento Valley,3/8/2008,068,0.15, ,0.00, ,439, ,7.6, ,67.9, ,38.9, ,53.2, ,86, ,26, ,55, ,37.4, ,6.1, ,146.8, ,52.6, 
6,Davis,Sacramento Valley,3/9/2008,069,0.14, ,0.00, ,448, ,7.5, ,72.8, ,42.7, ,56.9, ,68, ,27, ,47, ,37.1, ,4.4, ,106.5, ,52.9, 
6,Davis,Sacramento Valley,3/10/2008,070,0.12, ,0.00, ,391, ,10.2, ,70.9, ,41.4, ,56.5, ,87, ,39, ,66, ,45.1, ,3.5, ,83.9, ,53.9, 
6,Davis,Sacramento Valley,3/11/2008,071,0.09, ,0.00, ,335, ,10.8, ,70.0, ,41.0, ,54.1, ,91, ,49, ,75, ,46.5, ,4.2, ,100.2, ,54.4, 
6,Davis,Sacramento Valley,3/12/2008,072,0.09, ,0.00, ,314, ,11.0, ,67.9, ,43.3, ,55.4, ,90, ,51, ,73, ,47.0, ,4.0, ,95.0, ,54.6, 
6,Davis,Sacramento Valley,3/13/2008,073,0.15, ,0.00, ,430, ,10.7, ,66.7, ,46.4, ,57.0, ,90, ,49, ,68, ,46.4, ,10.0, ,239.1, ,55.6, 
6,Davis,Sacramento Valley,3/14/2008,074,0.11, ,0.00, ,350, ,8.3, ,58.9, ,43.3, ,50.3, ,84, ,49, ,67, ,39.8, ,8.1, ,194.9, ,54.9, 
6,Davis,Sacramento Valley,3/15/2008,075,0.13, ,0.00, ,462, ,6.9, ,57.7, ,35.2, ,47.5, ,87, ,41, ,62, ,35.0, ,6.5, ,155.8, ,53.8, 
6,Davis,Sacramento Valley,3/16/2008,076,0.20, ,0.00, ,494, ,5.4, ,60.9, ,41.5, ,50.6, ,65, ,28, ,43, ,28.8, ,12.4,Y,298.1,Y,53.2, 
6,Davis,Sacramento Valley,3/17/2008,077,0.17, ,0.00, ,475, ,7.1, ,71.0, ,39.5, ,55.1, ,79, ,30, ,48, ,35.6, ,6.5, ,155.2, ,53.3, 
6,Davis,Sacramento Valley,3/18/2008,078,0.13, ,0.00, ,447, ,10.3, ,73.2, ,40.1, ,56.2, ,90, ,35, ,67, ,45.2, ,3.6, ,85.7, ,54.3, 
6,Davis,Sacramento Valley,3/19/2008,079,0.13, ,0.00, ,425, ,10.7, ,68.7, ,44.9, ,54.8, ,90, ,52, ,73, ,46.3, ,6.7, ,161.1, ,55.4, 
6,Davis,Sacramento Valley,3/20/2008,080,0.14, ,0.00, ,499, ,7.6, ,64.4, ,37.4, ,51.0, ,85, ,35, ,59, ,37.4, ,3.6, ,86.9, ,55.2, 
6,Davis,Sacramento Valley,3/21/2008,081,0.16, ,0.00, ,497, ,6.6, ,65.6, ,36.1, ,50.6, ,86, ,31, ,53, ,34.0, ,6.2, ,149.4, ,54.7, 
6,Davis,Sacramento Valley,3/22/2008,082,0.17, ,0.00, ,518, ,7.0, ,76.4, ,36.7, ,55.7, ,76, ,20, ,46, ,35.4, ,4.5, ,108.1, ,54.4, 
6,Davis,Sacramento Valley,3/23/2008,083,0.15, ,0.00, ,522, ,8.7, ,76.3, ,34.8, ,54.4, ,90, ,28, ,60, ,40.8, ,3.4, ,81.5, ,55.0, 
6,Davis,Sacramento Valley,3/24/2008,084,0.16, ,0.00, ,590,R,11.2, ,74.9, ,32.0, ,64.6, ,89, ,37, ,54, ,47.5, ,5.3, ,126.3, ,56.5, 
6,Davis,Sacramento Valley,3/25/2008,085,0.16, ,0.00, ,454, ,10.2, ,71.8, ,44.5, ,57.1, ,81, ,42, ,64, ,44.9, ,6.5, ,155.3, ,57.4, 
6,Davis,Sacramento Valley,3/26/2008,086,0.13, ,0.00, ,407, ,7.5, ,63.9, ,38.5, ,50.7, ,82, ,40, ,60, ,37.2, ,5.1, ,123.3, ,56.3, 
6,Davis,Sacramento Valley,3/27/2008,087,0.15, ,0.03, ,486, ,5.3, ,61.4, ,37.7, ,48.3, ,71, ,23, ,46, ,28.5, ,6.3, ,150.5, ,54.6, 
6,Davis,Sacramento Valley,3/28/2008,088,0.12, ,0.00, ,374, ,8.6, ,63.9, ,41.0, ,52.0, ,91, ,35, ,65, ,40.7, ,5.8, ,140.2, ,54.6, 
6,Davis,Sacramento Valley,3/29/2008,089,0.11, ,0.01, ,365, ,8.4, ,59.3, ,44.8, ,52.2, ,92, ,41, ,63, ,40.0, ,5.7, ,136.9, ,55.3, 
6,Davis,Sacramento Valley,3/30/2008,090,0.17, ,0.00, ,535, ,6.4, ,61.9, ,38.3, ,49.8, ,83, ,31, ,52, ,33.0, ,6.2, ,148.2, ,55.1, 
6,Davis,Sacramento Valley,3/31/2008,091,0.17, ,0.00, ,528, ,5.5, ,63.4, ,34.3, ,49.8, ,86, ,27, ,45, ,29.4, ,5.7, ,136.7, ,54.6, 
6,Davis,Sacramento Valley,4/1/2008,092,0.15, ,0.00, ,456, ,6.0, ,68.4, ,43.0, ,54.2, ,67, ,20, ,42, ,31.5, ,3.0, ,71.8, ,55.4, 
6,Davis,Sacramento Valley,4/2/2008,093,0.13, ,0.00, ,435, ,7.6, ,70.7, ,35.9, ,52.8, ,82, ,26, ,56, ,37.5, ,3.9, ,93.3, ,55.4, 
6,Davis,Sacramento Valley,4/3/2008,094,0.16, ,0.00, ,547, ,8.3, ,73.9, ,37.2, ,54.8, ,83, ,30, ,57, ,39.8, ,3.8, ,90.4, ,56.1, 
6,Davis,Sacramento Valley,4/4/2008,095,0.15, ,0.00, ,427, ,7.9, ,67.0, ,41.8, ,53.1, ,83, ,34, ,57, ,38.5, ,7.2, ,172.9, ,56.7, 
6,Davis,Sacramento Valley,4/5/2008,096,0.16, ,0.00, ,530, ,8.0, ,67.0, ,34.9, ,50.8, ,90, ,37, ,63, ,38.7, ,6.0, ,142.9, ,56.0, 
6,Davis,Sacramento Valley,4/6/2008,097,0.18, ,0.00, ,549, ,7.7, ,64.3, ,39.1, ,53.1, ,77, ,38, ,56, ,37.6, ,6.5, ,156.3, ,56.8, 
6,Davis,Sacramento Valley,4/7/2008,098,0.17, ,0.00, ,564, ,6.8, ,66.0, ,35.0, ,51.0, ,87, ,26, ,53, ,34.5, ,5.7, ,136.7, ,56.0, 
6,Davis,Sacramento Valley,4/8/2008,099,0.13, ,0.00, ,418, ,7.4, ,64.2, ,40.2, ,52.2, ,77, ,35, ,55, ,36.7, ,5.1, ,121.6, ,56.8, 
6,Davis,Sacramento Valley,4/9/2008,100,0.17, ,0.00, ,564, ,7.7, ,68.5, ,34.3,Y,51.3, ,88, ,30, ,60, ,37.8, ,4.4, ,106.0, ,56.4, 
6,Davis,Sacramento Valley,4/10/2008,101,0.24, ,0.00, ,579, ,6.6, ,75.5, ,38.7, ,58.5, ,87, ,17, ,39, ,33.7, ,7.5, ,179.3, ,57.0, 
6,Davis,Sacramento Valley,4/11/2008,102,0.27, ,0.00, ,585, ,6.5, ,84.2, ,53.7, ,68.2, ,59, ,15, ,28, ,33.5, ,8.6, ,205.8, ,58.0, 
6,Davis,Sacramento Valley,4/12/2008,103,0.21, ,0.00, ,581, ,9.1, ,86.6, ,45.4, ,65.4, ,80, ,16, ,43, ,42.1, ,3.4, ,82.5, ,58.4, 
6,Davis,Sacramento Valley,4/13/2008,104,0.22, ,0.00, ,584, ,9.5, ,87.1, ,48.9, ,67.4, ,82, ,19, ,41, ,43.1, ,4.2, ,100.8, ,58.4, 
6,Davis,Sacramento Valley,4/14/2008,105,0.20, ,0.00, ,703,R,6.5, ,69.2, ,32.0,Y,58.6, ,72, ,28, ,38, ,33.4, ,10.3, ,246.9, ,60.0, 
6,Davis,Sacramento Valley,4/15/2008,106,0.21, ,0.00, ,587, ,4.7, ,65.2, ,36.5, ,51.6, ,76, ,12, ,36, ,25.5, ,6.7, ,160.5, ,58.1, 
6,Davis,Sacramento Valley,4/16/2008,107,0.30, ,0.00, ,597, ,5.1, ,74.3, ,42.7, ,60.2, ,60, ,17, ,29, ,27.5, ,11.8, ,282.6, ,56.3,H
6,Davis,Sacramento Valley,4/17/2008,108,0.21, ,0.00, ,598, ,7.1, ,79.9, ,42.0, ,62.0, ,66, ,21, ,37, ,35.6, ,4.0, ,96.3, ,57.3,H
6,Davis,Sacramento Valley,4/18/2008,109,0.24, ,0.00, ,602, ,8.6, ,75.8, ,47.0, ,60.5, ,74, ,22, ,48, ,40.7, ,8.6, ,206.3, ,59.5, 
6,Davis,Sacramento Valley,4/19/2008,110,0.22, ,0.00, ,590, ,6.2, ,68.8, ,39.9, ,53.1, ,75, ,25, ,45, ,32.4, ,8.8, ,211.9, ,59.3, 
6,Davis,Sacramento Valley,4/20/2008,111,0.17, ,0.00, ,589, ,4.8, ,60.5, ,31.6,Y,47.0, ,74, ,23, ,43, ,25.9, ,4.6, ,110.3, ,57.9, 
6,Davis,Sacramento Valley,4/21/2008,112,0.17, ,0.69, ,187, ,7.1, ,61.6, ,32.0,Y,52.5, ,81, ,29, ,53, ,35.8, ,6.1, ,147.3, ,55.6, 
6,Davis,Sacramento Valley,4/22/2008,113,0.14, ,0.55, ,412, ,8.8, ,64.9, ,42.6, ,53.2, ,83, ,41, ,64, ,41.1, ,6.7, ,161.4, ,52.5,Y
6,Davis,Sacramento Valley,4/23/2008,114,0.17, ,0.00, ,509, ,8.3, ,62.2, ,37.3, ,52.3, ,85, ,38, ,62, ,39.7, ,8.4, ,201.3, ,55.0, 
6,Davis,Sacramento Valley,4/24/2008,115,0.23, ,0.00, ,611, ,5.6, ,69.7, ,35.4, ,53.2, ,75, ,18, ,40, ,29.6, ,6.9, ,165.4, ,54.8, 
6,Davis,Sacramento Valley,4/25/2008,116,0.21, ,0.00, ,600, ,7.4, ,79.7, ,39.1, ,60.2, ,75, ,19, ,41, ,36.7, ,3.9, ,93.4, ,55.9, 
6,Davis,Sacramento Valley,4/26/2008,117,0.28, ,0.00, ,610, ,8.7, ,86.7, ,51.3, ,69.9, ,62, ,16, ,35, ,41.0, ,6.9, ,166.4, ,57.8, 
6,Davis,Sacramento Valley,4/27/2008,118,0.25, ,0.00, ,622, ,10.3, ,89.8, ,51.6, ,70.9, ,72, ,19, ,40, ,45.3, ,4.0, ,96.0, ,59.4, 
6,Davis,Sacramento Valley,4/28/2008,119,0.24, ,0.00, ,811,R,11.0, ,86.7, ,32.0,Y,75.0, ,80, ,26, ,37, ,47.1, ,7.3, ,174.2, ,61.1, 
6,Davis,Sacramento Valley,4/29/2008,120,0.24, ,0.00, ,622, ,7.2, ,69.1, ,45.4, ,57.9, ,75, ,28, ,44, ,36.0, ,8.1, ,193.8, ,60.9, 
6,Davis,Sacramento Valley,4/30/2008,121,0.23, ,0.00, ,634, ,5.5, ,68.2, ,37.9, ,54.1, ,72, ,16, ,39, ,29.4, ,6.6, ,159.3, ,59.2, 
6,Davis,Sacramento Valley,5/1/2008,122,0.29, ,0.00, ,640, ,4.8,Y,75.6, ,47.1, ,60.9, ,56, ,9, ,26,Y,25.9,Y,9.7, ,233.2, ,58.5,Y
6,Davis,Sacramento Valley,5/2/2008,123,0.16, ,0.00, ,482, ,8.6, ,73.9, ,42.2, ,59.1, ,81, ,29, ,50, ,40.6, ,3.7, ,88.3, ,55.4,R
6,Davis,Sacramento Valley,5/3/2008,124,0.20, ,0.00, ,579, ,9.8, ,78.8, ,41.1, ,60.8, ,87, ,26, ,54, ,43.9, ,4.1, ,97.9, ,58.4,Y
6,Davis,Sacramento Valley,5/4/2008,125,0.22, ,0.00, ,599, ,10.5, ,73.1, ,45.6, ,59.8, ,87, ,38, ,60, ,45.9, ,5.7, ,137.9, ,60.5,Y
6,Davis,Sacramento Valley,5/5/2008,126,0.22, ,0.00, ,591, ,11.1, ,81.4, ,47.2, ,63.1, ,83, ,33, ,56, ,47.4, ,5.3, ,127.5, ,60.5,Y
6,Davis,Sacramento Valley,5/6/2008,127,0.21, ,0.00, ,594, ,11.3, ,83.2, ,46.1, ,64.3, ,88, ,32, ,55, ,47.8, ,5.4, ,129.6, ,61.8, 
6,Davis,Sacramento Valley,5/7/2008,128,0.23, ,0.00, ,598, ,9.5, ,78.1, ,50.6, ,64.6, ,72, ,27, ,46, ,43.2, ,5.8, ,140.0, ,60.6,Y
6,Davis,Sacramento Valley,5/8/2008,129,0.23, ,0.00, ,593, ,9.8, ,79.3, ,45.9, ,62.1, ,84, ,27, ,52, ,44.0, ,5.7, ,137.1, ,58.2,Y
6,Davis,Sacramento Valley,5/9/2008,130,0.22, ,0.00, ,573, ,8.7, ,79.8, ,44.0, ,61.4, ,88, ,16, ,47, ,40.9, ,5.5, ,131.8, ,57.3,Y
6,Davis,Sacramento Valley,5/10/2008,131,0.23, ,0.00, ,591, ,9.8, ,83.1, ,44.4, ,64.5, ,82, ,22, ,48, ,44.1, ,5.0, ,119.1, ,60.0,Y
6,Davis,Sacramento Valley,5/11/2008,132,0.22, ,0.00, ,582, ,11.6, ,78.0, ,51.3, ,63.8, ,85, ,36, ,58, ,48.6, ,5.6, ,134.5, ,61.7, 
6,Davis,Sacramento Valley,5/12/2008,133,0.38, ,0.00, ,636, ,5.0,Y,79.1, ,55.6, ,67.3, ,33, ,12, ,22,Y,27.1,Y,13.6,Y,327.0,Y,62.3, 
6,Davis,Sacramento Valley,5/13/2008,134,0.32, ,0.00, ,627, ,6.5,Y,87.4, ,53.6, ,71.2, ,49, ,11, ,25,Y,33.5,Y,7.7, ,184.0, ,62.3, 
6,Davis,Sacramento Valley,5/14/2008,135,0.38,R,0.00, ,540, ,10.8, ,90.8, ,61.6,Y,79.3, ,49, ,23, ,31, ,46.5, ,13.2,Y,317.5,Y,63.6, 
6,Davis,Sacramento Valley,5/15/2008,136,0.39,R,0.00, ,619, ,11.6, ,97.1, ,,S,84.0,H,48,H,20,H,29, ,48.5, ,13.3,Y,318.0,Y,64.8, 
6,Davis,Sacramento Valley,5/16/2008,137,0.26, ,0.00, ,622, ,14.0, ,99.8,Y,60.6, ,79.8, ,70, ,18, ,40, ,53.6, ,3.9, ,94.4, ,65.9, 
6,Davis,Sacramento Valley,5/17/2008,138,0.27, ,0.00, ,634, ,14.1, ,101.3,Y,58.5, ,79.0, ,84, ,21, ,42, ,53.7, ,4.0, ,95.7, ,66.2, 
6,Davis,Sacramento Valley,5/18/2008,139,0.29, ,0.00, ,663, ,11.7, ,98.2,Y,57.7, ,75.3, ,69, ,16, ,39, ,48.6, ,5.5, ,131.1, ,68.3, 
6,Davis,Sacramento Valley,5/19/2008,140,0.24, ,0.00, ,618, ,12.3, ,92.2, ,51.0, ,68.8, ,80, ,23, ,51, ,50.0, ,5.1, ,121.5, ,68.4, 
6,Davis,Sacramento Valley,5/20/2008,141,0.29, ,0.00, ,581, ,9.9, ,86.3, ,53.4, ,68.6, ,79, ,15, ,41, ,44.2, ,9.7, ,232.7, ,68.1, 
6,Davis,Sacramento Valley,5/21/2008,142,0.40, ,0.00, ,654, ,5.8,Y,79.0, ,52.3, ,66.9, ,47, ,13, ,26,Y,30.5,Y,15.4,R,369.6,R,66.7, 
6,Davis,Sacramento Valley,5/22/2008,143,0.43, ,0.00, ,654, ,5.2,Y,77.4, ,56.7, ,66.4, ,30, ,15, ,23,Y,28.0,Y,19.0,R,456.9,R,66.0, 
6,Davis,Sacramento Valley,5/23/2008,144,0.27, ,0.00, ,460, ,7.1, ,74.3, ,54.9, ,64.6, ,56, ,27, ,34, ,35.8, ,12.7,Y,304.0,Y,64.5, 
6,Davis,Sacramento Valley,5/24/2008,145,0.10, ,0.00, ,272, ,10.0, ,62.2, ,51.1, ,56.2, ,78, ,54, ,65, ,44.5, ,8.9, ,212.6, ,58.3,Y
6,Davis,Sacramento Valley,5/25/2008,146,0.21, ,0.00, ,562, ,9.4, ,72.7, ,49.3, ,60.9, ,79, ,35, ,51, ,42.9, ,6.3, ,151.5, ,60.7,Y
6,Davis,Sacramento Valley,5/26/2008,147,0.24, ,0.00, ,633, ,9.9, ,69.8, ,50.1, ,59.1, ,75, ,40, ,58, ,44.3, ,9.2, ,220.9, ,62.0, 
6,Davis,Sacramento Valley,5/27/2008,148,0.24, ,0.00, ,640, ,9.6, ,74.0, ,46.2, ,59.7, ,83, ,30, ,55, ,43.3, ,6.9, ,165.5, ,62.4, 
6,Davis,Sacramento Valley,5/28/2008,149,0.24, ,0.00, ,657, ,9.3, ,71.9, ,46.4, ,59.8, ,81, ,36, ,53, ,42.7, ,6.9, ,166.1, ,63.0, 
6,Davis,Sacramento Valley,5/29/2008,150,0.24, ,0.00, ,658, ,10.2, ,73.3, ,47.8, ,60.4, ,84, ,32, ,57, ,45.0, ,6.7, ,160.4, ,63.3, 
6,Davis,Sacramento Valley,5/30/2008,151,0.24, ,0.00, ,643, ,10.3, ,78.5, ,45.4, ,61.8, ,91, ,24, ,55, ,45.4, ,5.8, ,140.1, ,58.4,Y
6,Davis,Sacramento Valley,5/31/2008,152,0.24, ,0.00, ,663, ,11.1, ,76.1, ,51.0, ,62.1, ,79, ,40, ,58, ,47.4, ,8.2, ,197.0, ,62.2, 
6,Davis,Sacramento Valley,6/1/2008,153,0.24, ,0.00, ,660, ,11.1, ,79.3, ,47.9, ,63.7, ,83, ,31, ,55, ,47.4, ,5.5, ,131.6, ,63.5,Y
6,Davis,Sacramento Valley,6/2/2008,154,0.25, ,0.00, ,662, ,10.6, ,82.3, ,48.0, ,64.8, ,79, ,28, ,50, ,46.0, ,5.5, ,131.8, ,64.5,Y
6,Davis,Sacramento Valley,6/3/2008,155,0.26, ,0.00, ,606, ,11.0, ,80.4, ,52.2, ,66.8, ,69, ,35, ,49, ,47.1, ,7.6, ,181.3, ,65.3,Y
6,Davis,Sacramento Valley,6/4/2008,156,0.33, ,0.00, ,666, ,7.0,Y,78.6, ,54.9, ,66.6, ,70, ,15, ,31,Y,35.3,Y,9.9, ,236.6, ,64.8,Y
6,Davis,Sacramento Valley,6/5/2008,157,0.31, ,0.00, ,656, ,8.9, ,85.0, ,56.5, ,70.7, ,67, ,24, ,35, ,41.5, ,8.2, ,197.6, ,,S
6,Davis,Sacramento Valley,6/6/2008,158,0.28, ,0.00, ,679, ,8.9, ,79.5, ,49.6, ,65.2, ,87, ,16, ,42, ,41.6, ,6.6, ,158.9, ,,S
6,Davis,Sacramento Valley,6/7/2008,159,0.39, ,0.00, ,693, ,6.6,Y,84.7, ,52.1, ,70.1, ,68, ,12, ,26,Y,33.7,Y,12.8,Y,306.3,Y,61.8,R
6,Davis,Sacramento Valley,6/8/2008,160,0.35, ,0.00, ,692, ,7.3,Y,90.8, ,60.0, ,75.8, ,46, ,10, ,24,Y,36.5,Y,8.4, ,201.3, ,63.2,Y
6,Davis,Sacramento Valley,6/9/2008,161,0.29, ,0.00, ,764,H,10.7, ,94.9, ,,S,85.2, ,66, ,16, ,26, ,46.3, ,5.6, ,134.3, ,65.6,Y
6,Davis,Sacramento Valley,6/10/2008,162,0.48, ,0.00, ,814,R,5.8,Y,84.4, ,65.3,Y,74.5, ,52, ,10, ,20,Y,30.7,Y,15.7,R,377.4,R,65.1,Y
6,Davis,Sacramento Valley,6/11/2008,163,0.45, ,0.00, ,800,R,5.4,R,87.9, ,61.6, ,73.9, ,30, ,9, ,,R,,I,15.2,R,364.6,R,,S
6,Davis,Sacramento Valley,6/12/2008,164,0.42, ,0.00, ,787,R,6.1,Y,92.0, ,65.5,Y,78.4, ,36, ,10, ,18,Y,32.1,Y,11.7,Y,280.0,Y,61.4,R
6,Davis,Sacramento Valley,6/13/2008,165,0.29, ,0.00, ,720, ,9.7, ,95.1, ,56.1, ,76.2, ,65, ,14, ,32, ,43.9, ,4.0, ,97.1, ,63.4,Y
6,Davis,Sacramento Valley,6/14/2008,166,0.28, ,0.00, ,720, ,12.0, ,86.9, ,53.4, ,68.8, ,74, ,30, ,50, ,49.4, ,5.6, ,135.2, ,65.4,Y
6,Davis,Sacramento Valley,6/15/2008,167,0.28, ,0.00, ,778, ,11.9, ,86.9, ,50.1, ,66.7, ,83, ,29, ,53, ,49.2, ,5.4, ,129.2, ,66.1,Y
6,Davis,Sacramento Valley,6/16/2008,168,0.27, ,0.00, ,772, ,11.9, ,84.0, ,48.3, ,64.8, ,84, ,31, ,57, ,49.2, ,5.5, ,132.0, ,66.3,Y
6,Davis,Sacramento Valley,6/17/2008,169,0.29, ,0.00, ,751, ,9.9, ,92.4, ,47.8, ,71.5, ,91, ,12, ,38, ,44.4, ,4.7, ,113.8, ,61.8,R
6,Davis,Sacramento Valley,6/18/2008,170,0.32, ,0.00, ,769, ,6.8,Y,93.4, ,52.8, ,75.9, ,46, ,12, ,22,Y,34.7,Y,5.3, ,127.2, ,65.0,Y
6,Davis,Sacramento Valley,6/19/2008,171,0.32, ,0.00, ,709, ,8.6, ,94.0, ,57.1, ,78.5, ,56, ,13, ,26, ,40.7, ,5.8, ,138.8, ,66.4,Y
6,Davis,Sacramento Valley,6/20/2008,172,0.31, ,0.00, ,730, ,9.8, ,99.4, ,57.2, ,80.8, ,56, ,13, ,27, ,43.9, ,3.9, ,93.6, ,67.7, 
