"Plot Title: 22310149"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22310149, SEN S/N: 22310149)","Temp, °C (LGR S/N: 22310149, SEN S/N: 22310149)","Coupler Detached (LGR S/N: 22310149)","Coupler Attached (LGR S/N: 22310149)","Host Connected (LGR S/N: 22310149)","End Of File (LGR S/N: 22310149)"
2820,01/02/26 07:30:00 AM,125.6,9.97,,,,
2821,01/02/26 08:00:00 AM,126.4,9.96,,,,
2822,01/02/26 08:30:00 AM,127.2,9.96,,,,
2823,01/02/26 09:00:00 AM,127.7,9.96,,,,
2824,01/02/26 09:30:00 AM,128.6,10.00,,,,
2825,01/02/26 10:00:00 AM,129.6,10.04,,,,
2826,01/02/26 10:30:00 AM,130.8,10.12,,,,
2827,01/02/26 11:00:00 AM,132.4,10.21,,,,
2828,01/02/26 11:30:00 AM,133.9,10.32,,,,
2829,01/02/26 12:00:00 PM,135.1,10.41,,,,
2830,01/02/26 12:30:00 PM,136.6,10.49,,,,
2831,01/02/26 01:00:00 PM,137.5,10.55,,,,
2832,01/02/26 01:30:00 PM,138.7,10.61,,,,
2833,01/02/26 02:00:00 PM,140.5,10.68,,,,
2834,01/02/26 02:30:00 PM,142.0,10.72,,,,
2835,01/02/26 03:00:00 PM,143.6,10.75,,,,
2836,01/02/26 03:30:00 PM,145.0,10.73,,,,
2837,01/02/26 04:00:00 PM,146.5,10.75,,,,
2838,01/02/26 04:30:00 PM,148.2,10.79,,,,
2839,01/02/26 05:00:00 PM,149.3,10.79,,,,
2840,01/02/26 05:30:00 PM,150.4,10.79,,,,
2841,01/02/26 06:00:00 PM,151.2,10.79,,,,
2842,01/02/26 06:30:00 PM,152.2,10.79,,,,
2843,01/02/26 07:00:00 PM,153.0,10.79,,,,
2844,01/02/26 07:30:00 PM,153.7,10.79,,,,
2845,01/02/26 08:00:00 PM,154.7,10.79,,,,
2846,01/02/26 08:30:00 PM,155.6,10.79,,,,
2847,01/02/26 09:00:00 PM,156.7,10.79,,,,
2848,01/02/26 09:30:00 PM,157.7,10.80,,,,
2849,01/02/26 10:00:00 PM,158.9,10.83,,,,
2850,01/02/26 10:30:00 PM,159.9,10.84,,,,
2851,01/02/26 11:00:00 PM,160.7,10.87,,,,
2852,01/02/26 11:30:00 PM,161.4,10.87,,,,
2853,01/03/26 12:00:00 AM,161.9,10.87,,,,
2854,01/03/26 12:30:00 AM,162.6,10.88,,,,
2855,01/03/26 01:00:00 AM,163.4,10.88,,,,
2856,01/03/26 01:30:00 AM,164.2,10.87,,,,
2857,01/03/26 02:00:00 AM,165.0,10.88,,,,
2858,01/03/26 02:30:00 AM,166.0,10.88,,,,
2859,01/03/26 03:00:00 AM,166.7,10.87,,,,
2860,01/03/26 03:30:00 AM,167.6,10.87,,,,
2861,01/03/26 04:00:00 AM,168.4,10.85,,,,
2862,01/03/26 04:30:00 AM,169.2,10.83,,,,
2863,01/03/26 05:00:00 AM,170.3,10.80,,,,
2864,01/03/26 05:30:00 AM,171.5,10.80,,,,
2865,01/03/26 06:00:00 AM,172.8,10.81,,,,
2866,01/03/26 06:30:00 AM,173.5,10.81,,,,
2867,01/03/26 07:00:00 AM,174.8,10.84,,,,
2868,01/03/26 07:30:00 AM,175.9,10.84,,,,
2869,01/03/26 08:00:00 AM,177.4,10.87,,,,
2870,01/03/26 08:30:00 AM,178.9,10.88,,,,
2871,01/03/26 09:00:00 AM,180.3,10.93,,,,
2872,01/03/26 09:30:00 AM,181.6,11.00,,,,
2873,01/03/26 10:00:00 AM,183.2,11.09,,,,
2874,01/03/26 10:30:00 AM,184.7,11.21,,,,
2875,01/03/26 11:00:00 AM,186.3,11.32,,,,
2876,01/03/26 11:30:00 AM,187.5,11.43,,,,
2877,01/03/26 12:00:00 PM,188.7,11.56,,,,
2878,01/03/26 12:30:00 PM,190.2,11.72,,,,
2879,01/03/26 01:00:00 PM,192.1,11.94,,,,
2880,01/03/26 01:30:00 PM,193.6,12.09,,,,
2881,01/03/26 02:00:00 PM,194.7,12.17,,,,
2882,01/03/26 02:30:00 PM,196.1,12.25,,,,
2883,01/03/26 03:00:00 PM,196.0,12.19,,,,
2884,01/03/26 03:30:00 PM,197.3,12.22,,,,
2885,01/03/26 04:00:00 PM,198.8,12.22,,,,
2886,01/03/26 04:30:00 PM,200.3,12.17,,,,
2887,01/03/26 05:00:00 PM,202.1,12.09,,,,
2888,01/03/26 05:30:00 PM,203.1,12.00,,,,
2889,01/03/26 06:00:00 PM,204.4,11.94,,,,
2890,01/03/26 06:30:00 PM,206.4,11.90,,,,
2891,01/03/26 07:00:00 PM,207.5,11.87,,,,
2892,01/03/26 07:30:00 PM,208.3,11.86,,,,
2893,01/03/26 08:00:00 PM,209.5,11.86,,,,
2894,01/03/26 08:30:00 PM,210.8,11.86,,,,
2895,01/03/26 09:00:00 PM,211.8,11.87,,,,
2896,01/03/26 09:30:00 PM,213.3,11.88,,,,
2897,01/03/26 10:00:00 PM,215.0,11.90,,,,
2898,01/03/26 10:30:00 PM,216.0,11.90,,,,
2899,01/03/26 11:00:00 PM,216.6,11.87,,,,
2900,01/03/26 11:30:00 PM,216.9,11.86,,,,
2901,01/04/26 12:00:00 AM,216.7,11.84,,,,
2902,01/04/26 12:30:00 AM,216.8,11.82,,,,
2903,01/04/26 01:00:00 AM,216.7,11.79,,,,
2904,01/04/26 01:30:00 AM,216.8,11.78,,,,
2905,01/04/26 02:00:00 AM,217.1,11.76,,,,
2906,01/04/26 02:30:00 AM,217.5,11.75,,,,
2907,01/04/26 03:00:00 AM,217.8,11.75,,,,
2908,01/04/26 03:30:00 AM,217.7,11.75,,,,
2909,01/04/26 04:00:00 AM,217.2,11.75,,,,
2910,01/04/26 04:30:00 AM,216.7,11.74,,,,
2911,01/04/26 05:00:00 AM,216.9,11.74,,,,
2912,01/04/26 05:30:00 AM,217.6,11.72,,,,
2913,01/04/26 06:00:00 AM,218.4,11.71,,,,
2914,01/04/26 06:30:00 AM,219.0,11.72,,,,
2915,01/04/26 07:00:00 AM,219.7,11.74,,,,
2916,01/04/26 07:30:00 AM,221.0,11.74,,,,
2917,01/04/26 08:00:00 AM,221.5,11.72,,,,
2918,01/04/26 08:30:00 AM,222.8,11.74,,,,
2919,01/04/26 09:00:00 AM,222.6,11.74,,,,
2920,01/04/26 09:30:00 AM,222.6,11.75,,,,
2921,01/04/26 10:00:00 AM,223.0,11.78,,,,
2922,01/04/26 10:30:00 AM,224.7,11.83,,,,
2923,01/04/26 11:00:00 AM,225.9,11.84,,,,
2924,01/04/26 11:30:00 AM,227.0,11.86,,,,
2925,01/04/26 12:00:00 PM,227.8,11.87,,,,
2926,01/04/26 12:30:00 PM,228.3,11.90,,,,
2927,01/04/26 01:00:00 PM,228.9,11.91,,,,
2928,01/04/26 01:30:00 PM,229.0,11.90,,,,
2929,01/04/26 02:00:00 PM,228.9,11.87,,,,
2930,01/04/26 02:30:00 PM,228.9,11.88,,,,
2931,01/04/26 03:00:00 PM,229.2,11.87,,,,
2932,01/04/26 03:30:00 PM,229.9,11.87,,,,
2933,01/04/26 04:00:00 PM,231.1,11.92,,,,
2934,01/04/26 04:30:00 PM,231.8,11.91,,,,
2935,01/04/26 05:00:00 PM,232.8,11.91,,,,
2936,01/04/26 05:30:00 PM,234.7,11.88,,,,
2937,01/04/26 06:00:00 PM,235.8,11.86,,,,
2938,01/04/26 06:30:00 PM,236.8,11.84,,,,
2939,01/04/26 07:00:00 PM,236.9,11.83,,,,
2940,01/04/26 07:30:00 PM,237.5,11.82,,,,
2941,01/04/26 08:00:00 PM,238.1,11.79,,,,
2942,01/04/26 08:30:00 PM,238.7,11.76,,,,
2943,01/04/26 09:00:00 PM,239.2,11.72,,,,
2944,01/04/26 09:30:00 PM,239.7,11.68,,,,
2945,01/04/26 10:00:00 PM,240.9,11.63,,,,
2946,01/04/26 10:30:00 PM,241.7,11.56,,,,
2947,01/04/26 11:00:00 PM,242.6,11.54,,,,
2948,01/04/26 11:30:00 PM,243.2,11.50,,,,
2949,01/05/26 12:00:00 AM,243.8,11.47,,,,
2950,01/05/26 12:30:00 AM,244.0,11.43,,,,
2951,01/05/26 01:00:00 AM,244.0,11.42,,,,
2952,01/05/26 01:30:00 AM,243.7,11.38,,,,
2953,01/05/26 02:00:00 AM,243.5,11.35,,,,
2954,01/05/26 02:30:00 AM,243.2,11.31,,,,
2955,01/05/26 03:00:00 AM,243.2,11.28,,,,
2956,01/05/26 03:30:00 AM,243.1,11.26,,,,
2957,01/05/26 04:00:00 AM,243.0,11.24,,,,
2958,01/05/26 04:30:00 AM,243.1,11.21,,,,
2959,01/05/26 05:00:00 AM,243.1,11.19,,,,
2960,01/05/26 05:30:00 AM,243.2,11.17,,,,
2961,01/05/26 06:00:00 AM,243.4,11.16,,,,
2962,01/05/26 06:30:00 AM,243.5,11.15,,,,
2963,01/05/26 07:00:00 AM,243.9,11.15,,,,
2964,01/05/26 07:30:00 AM,244.1,11.13,,,,
2965,01/05/26 08:00:00 AM,244.4,11.13,,,,
2966,01/05/26 08:30:00 AM,244.8,11.12,,,,
2967,01/05/26 09:00:00 AM,245.1,11.15,,,,
2968,01/05/26 09:30:00 AM,245.7,11.17,,,,
2969,01/05/26 10:00:00 AM,246.1,11.21,,,,
2970,01/05/26 10:30:00 AM,246.6,11.23,,,,
2971,01/05/26 11:00:00 AM,247.0,11.27,,,,
2972,01/05/26 11:30:00 AM,247.5,11.32,,,,
2973,01/05/26 12:00:00 PM,248.1,11.36,,,,
2974,01/05/26 12:30:00 PM,248.4,11.40,,,,
2975,01/05/26 01:00:00 PM,248.7,11.43,,,,
2976,01/05/26 01:30:00 PM,249.0,11.46,,,,
2977,01/05/26 02:00:00 PM,249.3,11.47,,,,
2978,01/05/26 02:30:00 PM,249.4,11.50,,,,
2979,01/05/26 03:00:00 PM,249.1,11.50,,,,
2980,01/05/26 03:30:00 PM,249.2,11.51,,,,
2981,01/05/26 04:00:00 PM,249.6,11.54,,,,
2982,01/05/26 04:30:00 PM,249.8,11.52,,,,
2983,01/05/26 05:00:00 PM,250.2,11.52,,,,
2984,01/05/26 05:30:00 PM,250.7,11.51,,,,
2985,01/05/26 06:00:00 PM,252.2,11.51,,,,
2986,01/05/26 06:30:00 PM,253.6,11.50,,,,
2987,01/05/26 07:00:00 PM,254.0,11.47,,,,
2988,01/05/26 07:30:00 PM,255.4,11.44,,,,
2989,01/05/26 08:00:00 PM,256.2,11.43,,,,
2990,01/05/26 08:30:00 PM,256.3,11.40,,,,
2991,01/05/26 09:00:00 PM,256.7,11.38,,,,
2992,01/05/26 09:30:00 PM,257.1,11.35,,,,
2993,01/05/26 10:00:00 PM,257.3,11.32,,,,
2994,01/05/26 10:30:00 PM,257.8,11.30,,,,
2995,01/05/26 11:00:00 PM,257.9,11.28,,,,
2996,01/05/26 11:30:00 PM,258.3,11.26,,,,
2997,01/06/26 12:00:00 AM,258.5,11.26,,,,
2998,01/06/26 12:30:00 AM,258.5,11.24,,,,
2999,01/06/26 01:00:00 AM,258.6,11.21,,,,
3000,01/06/26 01:30:00 AM,258.5,11.19,,,,
3001,01/06/26 02:00:00 AM,258.6,11.19,,,,
3002,01/06/26 02:30:00 AM,258.4,11.17,,,,
3003,01/06/26 03:00:00 AM,258.1,11.16,,,,
3004,01/06/26 03:30:00 AM,257.7,11.16,,,,
3005,01/06/26 04:00:00 AM,257.3,11.13,,,,
3006,01/06/26 04:30:00 AM,256.8,11.12,,,,
3007,01/06/26 05:00:00 AM,256.3,11.12,,,,
3008,01/06/26 05:30:00 AM,255.8,11.09,,,,
3009,01/06/26 06:00:00 AM,255.0,11.09,,,,
3010,01/06/26 06:30:00 AM,254.6,11.09,,,,
3011,01/06/26 07:00:00 AM,253.3,11.09,,,,
3012,01/06/26 07:30:00 AM,251.6,11.08,,,,
3013,01/06/26 08:00:00 AM,249.8,11.05,,,,
3014,01/06/26 08:30:00 AM,248.1,11.04,,,,
3015,01/06/26 09:00:00 AM,246.3,11.07,,,,
3016,01/06/26 09:30:00 AM,243.9,11.12,,,,
3017,01/06/26 10:00:00 AM,241.7,11.17,,,,
3018,01/06/26 10:30:00 AM,239.7,11.24,,,,
3019,01/06/26 11:00:00 AM,237.8,11.36,,,,
3020,01/06/26 11:30:00 AM,236.5,11.46,,,,
3021,01/06/26 12:00:00 PM,236.1,11.51,,,,
3022,01/06/26 12:30:00 PM,237.0,11.59,,,,
3023,01/06/26 01:00:00 PM,238.0,11.64,,,,
3024,01/06/26 01:30:00 PM,238.8,11.71,,,,
3025,01/06/26 02:00:00 PM,239.4,11.78,,,,
3026,01/06/26 02:30:00 PM,239.7,11.83,,,,
3027,01/06/26 03:00:00 PM,239.8,11.88,,,,
3028,01/06/26 03:30:00 PM,239.9,11.91,,,,
3029,01/06/26 04:00:00 PM,239.5,11.90,,,,
3030,01/06/26 04:30:00 PM,239.0,11.91,,,,
3031,01/06/26 05:00:00 PM,239.7,11.94,,,,
3032,01/06/26 05:30:00 PM,240.5,11.91,,,,
3033,01/06/26 06:00:00 PM,241.2,11.88,,,,
3034,01/06/26 06:30:00 PM,239.9,11.83,,,,
3035,01/06/26 07:00:00 PM,238.3,11.78,,,,
3036,01/06/26 07:30:00 PM,235.3,11.71,,,,
3037,01/06/26 08:00:00 PM,232.0,11.67,,,,
3038,01/06/26 08:30:00 PM,228.9,11.63,,,,
3039,01/06/26 09:00:00 PM,224.6,11.62,,,,
3040,01/06/26 09:30:00 PM,219.2,11.59,,,,
3041,01/06/26 10:00:00 PM,212.7,11.56,,,,
3042,01/06/26 10:30:00 PM,208.5,11.55,,,,
3043,01/06/26 11:00:00 PM,205.8,11.55,,,,
3044,01/06/26 11:30:00 PM,203.0,11.54,,,,
3045,01/07/26 12:00:00 AM,201.5,11.54,,,,
3046,01/07/26 12:30:00 AM,201.2,11.54,,,,
3047,01/07/26 01:00:00 AM,201.7,11.52,,,,
3048,01/07/26 01:30:00 AM,202.8,11.54,,,,
3049,01/07/26 02:00:00 AM,204.2,11.54,,,,
3050,01/07/26 02:30:00 AM,204.5,11.55,,,,
3051,01/07/26 03:00:00 AM,203.1,11.55,,,,
3052,01/07/26 03:30:00 AM,199.1,11.56,,,,
3053,01/07/26 04:00:00 AM,192.7,11.55,,,,
3054,01/07/26 04:30:00 AM,185.2,11.56,,,,
3055,01/07/26 05:00:00 AM,177.2,11.58,,,,
3056,01/07/26 05:30:00 AM,169.5,11.58,,,,
3057,01/07/26 06:00:00 AM,162.9,11.58,,,,
3058,01/07/26 06:30:00 AM,154.2,11.56,,,,
3059,01/07/26 07:00:00 AM,146.5,11.56,,,,
3060,01/07/26 07:30:00 AM,141.5,11.56,,,,
3061,01/07/26 08:00:00 AM,134.9,11.54,,,,
3062,01/07/26 08:30:00 AM,131.1,11.52,,,,
3063,01/07/26 09:00:00 AM,126.9,11.55,,,,
3064,01/07/26 09:30:00 AM,123.8,11.55,,,,
3065,01/07/26 10:00:00 AM,120.6,11.59,,,,
3066,01/07/26 10:30:00 AM,118.2,11.63,,,,
3067,01/07/26 11:00:00 AM,115.7,11.70,,,,
3068,01/07/26 11:30:00 AM,113.9,11.76,,,,
3069,01/07/26 12:00:00 PM,112.1,11.86,,,,
3070,01/07/26 12:30:00 PM,110.7,11.94,,,,
3071,01/07/26 01:00:00 PM,109.9,12.00,,,,
3072,01/07/26 01:30:00 PM,109.2,12.07,,,,
3073,01/07/26 02:00:00 PM,108.8,12.14,,,,
3074,01/07/26 02:30:00 PM,108.5,12.21,,,,
3075,01/07/26 03:00:00 PM,108.4,12.22,,,,
3076,01/07/26 03:30:00 PM,108.3,12.23,,,,
3077,01/07/26 04:00:00 PM,108.5,12.22,,,,
3078,01/07/26 04:30:00 PM,108.8,12.21,,,,
3079,01/07/26 05:00:00 PM,109.1,12.19,,,,
3080,01/07/26 05:30:00 PM,109.5,12.17,,,,
3081,01/07/26 06:00:00 PM,110.0,12.14,,,,
3082,01/07/26 06:30:00 PM,110.5,12.10,,,,
3083,01/07/26 07:00:00 PM,111.2,12.06,,,,
3084,01/07/26 07:30:00 PM,111.6,12.05,,,,
3085,01/07/26 08:00:00 PM,112.0,12.02,,,,
3086,01/07/26 08:30:00 PM,112.4,11.98,,,,
3087,01/07/26 09:00:00 PM,112.8,11.95,,,,
3088,01/07/26 09:30:00 PM,113.4,11.91,,,,
3089,01/07/26 10:00:00 PM,113.8,11.86,,,,
3090,01/07/26 10:30:00 PM,114.2,11.83,,,,
3091,01/07/26 11:00:00 PM,114.5,11.79,,,,
3092,01/07/26 11:30:00 PM,115.0,11.75,,,,
3093,01/08/26 12:00:00 AM,115.3,11.74,,,,
3094,01/08/26 12:30:00 AM,115.7,11.71,,,,
3095,01/08/26 01:00:00 AM,115.9,11.68,,,,
3096,01/08/26 01:30:00 AM,115.9,11.67,,,,
3097,01/08/26 02:00:00 AM,115.9,11.64,,,,
3098,01/08/26 02:30:00 AM,115.9,11.63,,,,
3099,01/08/26 03:00:00 AM,115.8,11.59,,,,
3100,01/08/26 03:30:00 AM,115.5,11.56,,,,
3101,01/08/26 04:00:00 AM,115.2,11.54,,,,
3102,01/08/26 04:30:00 AM,114.9,11.51,,,,
3103,01/08/26 05:00:00 AM,114.7,11.48,,,,
3104,01/08/26 05:30:00 AM,114.4,11.46,,,,
3105,01/08/26 06:00:00 AM,114.1,11.42,,,,
3106,01/08/26 06:30:00 AM,113.8,11.39,,,,
3107,01/08/26 07:00:00 AM,113.4,11.35,,,,
3108,01/08/26 07:30:00 AM,113.0,11.31,,,,
3109,01/08/26 08:00:00 AM,112.7,11.28,,,,
3110,01/08/26 08:30:00 AM,112.4,11.26,,,,
3111,01/08/26 09:00:00 AM,112.1,11.24,,,,
3112,01/08/26 09:30:00 AM,111.9,11.24,,,,
3113,01/08/26 10:00:00 AM,111.5,11.24,,,,
3114,01/08/26 10:30:00 AM,111.3,11.26,,,,
3115,01/08/26 11:00:00 AM,110.9,11.27,,,,
3116,01/08/26 11:30:00 AM,110.7,11.30,,,,
3117,01/08/26 12:00:00 PM,110.4,11.34,,,,
3118,01/08/26 12:30:00 PM,110.1,11.35,,,,
3119,01/08/26 01:00:00 PM,109.8,11.38,,,,
3120,01/08/26 01:30:00 PM,109.5,11.39,,,,
3121,01/08/26 02:00:00 PM,109.2,11.40,,,,
3122,01/08/26 02:30:00 PM,108.9,11.40,,,,
3123,01/08/26 03:00:00 PM,108.6,11.39,,,,
3124,01/08/26 03:30:00 PM,108.1,11.36,,,,
3125,01/08/26 04:00:00 PM,107.8,11.32,,,,
3126,01/08/26 04:30:00 PM,107.6,11.28,,,,
3127,01/08/26 05:00:00 PM,107.2,11.23,,,,
3128,01/08/26 05:30:00 PM,106.9,11.17,,,,
3129,01/08/26 06:00:00 PM,106.5,11.12,,,,
3130,01/08/26 06:30:00 PM,106.3,11.08,,,,
3131,01/08/26 07:00:00 PM,106.1,11.04,,,,
3132,01/08/26 07:30:00 PM,105.9,10.99,,,,
3133,01/08/26 08:00:00 PM,105.6,10.93,,,,
3134,01/08/26 08:30:00 PM,105.5,10.88,,,,
3135,01/08/26 09:00:00 PM,105.3,10.83,,,,
3136,01/08/26 09:30:00 PM,105.1,10.79,,,,
3137,01/08/26 10:00:00 PM,104.8,10.73,,,,
3138,01/08/26 10:30:00 PM,104.7,10.69,,,,
3139,01/08/26 11:00:00 PM,104.7,10.65,,,,
3140,01/08/26 11:30:00 PM,104.5,10.60,,,,
3141,01/09/26 12:00:00 AM,104.3,10.55,,,,
3142,01/09/26 12:30:00 AM,104.2,10.49,,,,
3143,01/09/26 01:00:00 AM,104.1,10.45,,,,
3144,01/09/26 01:30:00 AM,104.1,10.43,,,,
3145,01/09/26 02:00:00 AM,103.9,10.40,,,,
3146,01/09/26 02:30:00 AM,103.8,10.37,,,,
3147,01/09/26 03:00:00 AM,103.6,10.33,,,,
3148,01/09/26 03:30:00 AM,103.6,10.29,,,,
3149,01/09/26 04:00:00 AM,103.5,10.26,,,,
3150,01/09/26 04:30:00 AM,103.3,10.24,,,,
3151,01/09/26 05:00:00 AM,103.3,10.20,,,,
3152,01/09/26 05:30:00 AM,103.2,10.16,,,,
3153,01/09/26 06:00:00 AM,103.1,10.12,,,,
3154,01/09/26 06:30:00 AM,102.8,10.06,,,,
3155,01/09/26 07:00:00 AM,102.8,10.02,,,,
3156,01/09/26 07:30:00 AM,102.6,9.98,,,,
3157,01/09/26 08:00:00 AM,102.6,9.94,,,,
3158,01/09/26 08:30:00 AM,102.5,9.93,,,,
3159,01/09/26 09:00:00 AM,102.4,9.93,,,,
3160,01/09/26 09:30:00 AM,102.5,9.93,,,,
3161,01/09/26 10:00:00 AM,102.6,9.96,,,,
3162,01/09/26 10:30:00 AM,102.6,9.98,,,,
3163,01/09/26 11:00:00 AM,102.8,10.00,,,,
3164,01/09/26 11:30:00 AM,102.8,10.05,,,,
3165,01/09/26 12:00:00 PM,103.0,10.10,,,,
3166,01/09/26 12:30:00 PM,103.2,10.14,,,,
3167,01/09/26 01:00:00 PM,103.3,10.20,,,,
3168,01/09/26 01:30:00 PM,103.5,10.24,,,,
3169,01/09/26 02:00:00 PM,103.6,10.26,,,,
3170,01/09/26 02:30:00 PM,103.6,10.29,,,,
3171,01/09/26 03:00:00 PM,103.7,10.30,,,,
3172,01/09/26 03:30:00 PM,103.7,10.32,,,,
3173,01/09/26 04:00:00 PM,103.8,10.33,,,,
3174,01/09/26 04:30:00 PM,103.8,10.32,,,,
3175,01/09/26 05:00:00 PM,103.7,10.29,,,,
3176,01/09/26 05:30:00 PM,103.6,10.26,,,,
3177,01/09/26 06:00:00 PM,103.6,10.22,,,,
3178,01/09/26 06:30:00 PM,103.4,10.20,,,,
3179,01/09/26 07:00:00 PM,103.2,10.17,,,,
3180,01/09/26 07:30:00 PM,103.1,10.13,,,,
3181,01/09/26 08:00:00 PM,103.0,10.10,,,,
3182,01/09/26 08:30:00 PM,102.8,10.05,,,,
3183,01/09/26 09:00:00 PM,102.7,10.04,,,,
3184,01/09/26 09:30:00 PM,102.6,10.01,,,,
3185,01/09/26 10:00:00 PM,102.5,10.00,,,,
3186,01/09/26 10:30:00 PM,102.4,9.97,,,,
3187,01/09/26 11:00:00 PM,102.3,9.94,,,,
3188,01/09/26 11:30:00 PM,102.2,9.93,,,,
3189,01/10/26 12:00:00 AM,102.2,9.92,,,,
3190,01/10/26 12:30:00 AM,102.1,9.89,,,,
3191,01/10/26 01:00:00 AM,102.0,9.88,,,,
3192,01/10/26 01:30:00 AM,102.0,9.86,,,,
3193,01/10/26 02:00:00 AM,102.0,9.85,,,,
3194,01/10/26 02:30:00 AM,102.0,9.84,,,,
3195,01/10/26 03:00:00 AM,102.0,9.82,,,,
3196,01/10/26 03:30:00 AM,101.9,9.82,,,,
3197,01/10/26 04:00:00 AM,101.9,9.80,,,,
3198,01/10/26 04:30:00 AM,101.8,9.78,,,,
3199,01/10/26 05:00:00 AM,101.6,9.78,,,,
3200,01/10/26 05:30:00 AM,101.4,9.77,,,,
3201,01/10/26 06:00:00 AM,101.1,9.73,,,,
3202,01/10/26 06:30:00 AM,100.8,9.72,,,,
3203,01/10/26 07:00:00 AM,100.6,9.70,,,,
3204,01/10/26 07:30:00 AM,100.3,9.68,,,,
3205,01/10/26 08:00:00 AM,100.0,9.68,,,,
3206,01/10/26 08:30:00 AM,99.8,9.66,,,,
3207,01/10/26 09:00:00 AM,99.5,9.66,,,,
3208,01/10/26 09:30:00 AM,99.3,9.66,,,,
3209,01/10/26 10:00:00 AM,99.2,9.70,,,,
3210,01/10/26 10:30:00 AM,98.9,9.74,,,,
3211,01/10/26 11:00:00 AM,98.8,9.78,,,,
3212,01/10/26 11:30:00 AM,98.9,9.85,,,,
3213,01/10/26 12:00:00 PM,98.7,9.90,,,,
3214,01/10/26 12:30:00 PM,98.7,9.97,,,,
3215,01/10/26 01:00:00 PM,98.8,10.04,,,,
3216,01/10/26 01:30:00 PM,98.7,10.08,,,,
3217,01/10/26 02:00:00 PM,98.7,10.12,,,,
3218,01/10/26 02:30:00 PM,98.7,10.17,,,,
3219,01/10/26 03:00:00 PM,98.7,10.20,,,,
3220,01/10/26 03:30:00 PM,98.6,10.22,,,,
3221,01/10/26 04:00:00 PM,98.5,10.22,,,,
3222,01/10/26 04:30:00 PM,98.4,10.22,,,,
3223,01/10/26 05:00:00 PM,98.2,10.21,,,,
3224,01/10/26 05:30:00 PM,98.1,10.20,,,,
3225,01/10/26 06:00:00 PM,98.0,10.18,,,,
3226,01/10/26 06:30:00 PM,97.9,10.17,,,,
3227,01/10/26 07:00:00 PM,97.7,10.16,,,,
3228,01/10/26 07:30:00 PM,97.6,10.13,,,,
3229,01/10/26 08:00:00 PM,97.3,10.12,,,,
3230,01/10/26 08:30:00 PM,97.3,10.10,,,,
3231,01/10/26 09:00:00 PM,97.1,10.08,,,,
3232,01/10/26 09:30:00 PM,97.0,10.06,,,,
3233,01/10/26 10:00:00 PM,96.9,10.02,,,,
3234,01/10/26 10:30:00 PM,96.8,10.01,,,,
3235,01/10/26 11:00:00 PM,96.8,10.00,,,,
3236,01/10/26 11:30:00 PM,96.8,9.98,,,,
3237,01/11/26 12:00:00 AM,96.8,9.97,,,,
3238,01/11/26 12:30:00 AM,96.8,9.96,,,,
3239,01/11/26 01:00:00 AM,96.8,9.96,,,,
3240,01/11/26 01:30:00 AM,96.9,9.96,,,,
3241,01/11/26 02:00:00 AM,96.9,9.93,,,,
3242,01/11/26 02:30:00 AM,97.1,9.93,,,,
3243,01/11/26 03:00:00 AM,97.2,9.93,,,,
3244,01/11/26 03:30:00 AM,97.1,9.92,,,,
3245,01/11/26 04:00:00 AM,97.2,9.90,,,,
3246,01/11/26 04:30:00 AM,97.4,9.89,,,,
3247,01/11/26 05:00:00 AM,97.5,9.89,,,,
3248,01/11/26 05:30:00 AM,97.7,9.88,,,,
3249,01/11/26 06:00:00 AM,97.7,9.86,,,,
3250,01/11/26 06:30:00 AM,97.9,9.85,,,,
3251,01/11/26 07:00:00 AM,98.0,9.84,,,,
3252,01/11/26 07:30:00 AM,98.0,9.82,,,,
3253,01/11/26 08:00:00 AM,98.1,9.82,,,,
3254,01/11/26 08:30:00 AM,98.3,9.82,,,,
3255,01/11/26 09:00:00 AM,98.5,9.85,,,,
3256,01/11/26 09:30:00 AM,98.6,9.88,,,,
3257,01/11/26 10:00:00 AM,98.8,9.92,,,,
3258,01/11/26 10:30:00 AM,99.0,9.97,,,,
3259,01/11/26 11:00:00 AM,99.4,10.04,,,,
3260,01/11/26 11:30:00 AM,99.6,10.10,,,,
3261,01/11/26 12:00:00 PM,99.9,10.16,,,,
3262,01/11/26 12:30:00 PM,100.1,10.22,,,,
3263,01/11/26 01:00:00 PM,100.2,10.28,,,,
3264,01/11/26 01:30:00 PM,100.5,10.34,,,,
3265,01/11/26 02:00:00 PM,100.8,10.40,,,,
3266,01/11/26 02:30:00 PM,100.9,10.43,,,,
3267,01/11/26 03:00:00 PM,101.1,10.45,,,,
3268,01/11/26 03:30:00 PM,101.1,10.47,,,,
3269,01/11/26 04:00:00 PM,101.3,10.48,,,,
3270,01/11/26 04:30:00 PM,101.4,10.48,,,,
3271,01/11/26 05:00:00 PM,101.5,10.47,,,,
3272,01/11/26 05:30:00 PM,101.5,10.47,,,,
3273,01/11/26 06:00:00 PM,101.6,10.44,,,,
3274,01/11/26 06:30:00 PM,101.7,10.44,,,,
3275,01/11/26 07:00:00 PM,101.8,10.43,,,,
3276,01/11/26 07:30:00 PM,101.9,10.41,,,,
3277,01/11/26 08:00:00 PM,102.1,10.40,,,,
3278,01/11/26 08:30:00 PM,102.1,10.38,,,,
3279,01/11/26 09:00:00 PM,102.3,10.38,,,,
